ine_id,distrito,municipio,freguesia
141418,Santarém,Rio Maior,União das freguesias de São João da Ribeira e Ribeira de São João
141502,Santarém,Salvaterra de Magos,Marinhais
141503,Santarém,Salvaterra de Magos,Muge
141507,Santarém,Salvaterra de Magos,União das freguesias de Glória do Ribatejo e Granho
141508,Santarém,Salvaterra de Magos,União das freguesias de Salvaterra de Magos e Foros de Salvaterra
141601,Santarém,Santarém,Abitureiras
141602,Santarém,Santarém,Abrã
141604,Santarém,Santarém,Alcanede
141605,Santarém,Santarém,Alcanhões
141606,Santarém,Santarém,Almoster
141607,Santarém,Santarém,Amiais de Baixo
141608,Santarém,Santarém,Arneiro das Milhariças
141613,Santarém,Santarém,Moçarria
141614,Santarém,Santarém,Pernes
141616,Santarém,Santarém,Póvoa da Isenta
141625,Santarém,Santarém,Vale de Santarém
141628,Santarém,Santarém,Gançaria
141629,Santarém,Santarém,"União das freguesias de Achete, Azoia de Baixo e Póvoa de Santarém"
141630,Santarém,Santarém,União das freguesias de Azoia de Cima e Tremês
141631,Santarém,Santarém,União das freguesias de Casével e Vaqueiros
141632,Santarém,Santarém,União das freguesias de Romeira e Várzea
141633,Santarém,Santarém,União de freguesias da cidade de Santarém
141634,Santarém,Santarém,União das freguesias de São Vicente do Paul e Vale de Figueira
141701,Santarém,Sardoal,Alcaravela
141702,Santarém,Sardoal,Santiago de Montalegre
141703,Santarém,Sardoal,Sardoal
141704,Santarém,Sardoal,Valhascos
141802,Santarém,Tomar,Asseiceira
141804,Santarém,Tomar,Carregueiros
141808,Santarém,Tomar,Olalhas
141809,Santarém,Tomar,Paialvo
141813,Santarém,Tomar,São Pedro de Tomar
141814,Santarém,Tomar,Sabacheira
141817,Santarém,Tomar,União das freguesias de Além da Ribeira e Pedreira
141818,Santarém,Tomar,União das freguesias de Casais e Alviobeira
141819,Santarém,Tomar,União das freguesias de Madalena e Beselga
141820,Santarém,Tomar,União das freguesias de Serra e Junceira
141821,Santarém,Tomar,União das freguesias de Tomar (São João Baptista) e Santa Maria dos Olivais
141902,Santarém,Torres Novas,Assentiz
141904,Santarém,Torres Novas,Chancelaria
141909,Santarém,Torres Novas,Pedrógão
141910,Santarém,Torres Novas,Riachos
141916,Santarém,Torres Novas,Zibreira
141917,Santarém,Torres Novas,Meia Via
141918,Santarém,Torres Novas,"União das freguesias de Brogueira, Parceiros de Igreja e Alcorochel"
141919,Santarém,Torres Novas,União das freguesias de Olaia e Paço
141920,Santarém,Torres Novas,"União das freguesias de Torres Novas (Santa Maria, Salvador e Santiago)"
141921,Santarém,Torres Novas,"União das freguesias de Torres Novas (São Pedro), Lapas e Ribeira Branca"
142001,Santarém,Vila Nova da Barquinha,Atalaia
142002,Santarém,Vila Nova da Barquinha,Praia do Ribatejo
142003,Santarém,Vila Nova da Barquinha,Tancos
142006,Santarém,Vila Nova da Barquinha,Vila Nova da Barquinha
142101,Santarém,Ourém,Alburitel
142102,Santarém,Ourém,Atouguia
142104,Santarém,Ourém,Caxarias
142105,Santarém,Ourém,Espite
142106,Santarém,Ourém,Fátima
142111,Santarém,Ourém,Nossa Senhora das Misericórdias
142113,Santarém,Ourém,Seiça
142114,Santarém,Ourém,Urqueira
142115,Santarém,Ourém,Nossa Senhora da Piedade
142119,Santarém,Ourém,"União das freguesias de Freixianda, Ribeira do Fárrio e Formigais"
142120,Santarém,Ourém,União das freguesias de Gondemaria e Olival
142121,Santarém,Ourém,União das freguesias de Matas e Cercal
142122,Santarém,Ourém,União das freguesias de Rio de Couros e Casal dos Bernardos
150104,Setúbal,Alcácer do Sal,Torrão
150105,Setúbal,Alcácer do Sal,São Martinho
150106,Setúbal,Alcácer do Sal,Comporta
150107,Setúbal,Alcácer do Sal,União das freguesias de Alcácer do Sal (Santa Maria do Castelo e Santiago) e Santa Susana
150201,Setúbal,Alcochete,Alcochete
150202,Setúbal,Alcochete,Samouco
150203,Setúbal,Alcochete,São Francisco
150303,Setúbal,Almada,Costa da Caparica
150312,Setúbal,Almada,"União das freguesias de Almada, Cova da Piedade, Pragal e Cacilhas"
150313,Setúbal,Almada,União das freguesias de Caparica e Trafaria
150314,Setúbal,Almada,União das freguesias de Charneca de Caparica e Sobreda
150315,Setúbal,Almada,União das freguesias de Laranjeiro e Feijó
150407,Setúbal,Barreiro,Santo António da Charneca
150409,Setúbal,Barreiro,"União das freguesias de Alto do Seixalinho, Santo André e Verderena"
150410,Setúbal,Barreiro,União das freguesias de Barreiro e Lavradio
150411,Setúbal,Barreiro,União das freguesias de Palhais e Coina
150501,Setúbal,Grândola,Azinheira dos Barros e São Mamede do Sádão
150503,Setúbal,Grândola,Melides
150505,Setúbal,Grândola,Carvalhal
150506,Setúbal,Grândola,União das freguesias de Grândola e Santa Margarida da Serra
150601,Setúbal,Moita,Alhos Vedros
150603,Setúbal,Moita,Moita
150607,Setúbal,Moita,União das freguesias de Baixa da Banheira e Vale da Amoreira
150608,Setúbal,Moita,União das freguesias de Gaio-Rosário e Sarilhos Pequenos
150701,Setúbal,Montijo,Canha
150704,Setúbal,Montijo,Sarilhos Grandes
150709,Setúbal,Montijo,União das freguesias de Atalaia e Alto Estanqueiro-Jardia
150710,Setúbal,Montijo,União das freguesias de Montijo e Afonsoeiro
150711,Setúbal,Montijo,União das freguesias de Pegões
150802,Setúbal,Palmela,Palmela
150803,Setúbal,Palmela,Pinhal Novo
150804,Setúbal,Palmela,Quinta do Anjo
150806,Setúbal,Palmela,União das freguesias de Poceirão e Marateca
150901,Setúbal,Santiago do Cacém,Abela
150902,Setúbal,Santiago do Cacém,Alvalade
150903,Setúbal,Santiago do Cacém,Cercal
150904,Setúbal,Santiago do Cacém,Ermidas-Sado
150907,Setúbal,Santiago do Cacém,Santo André
150910,Setúbal,Santiago do Cacém,São Francisco da Serra
150912,Setúbal,Santiago do Cacém,"União das freguesias de Santiago do Cacém, Santa Cruz e São Bartolomeu da Serra"
150913,Setúbal,Santiago do Cacém,União das freguesias de São Domingos e Vale de Água
151002,Setúbal,Seixal,Amora
151005,Setúbal,Seixal,Corroios
151006,Setúbal,Seixal,Fernão Ferro
151007,Setúbal,Seixal,"União das freguesias do Seixal, Arrentela e Aldeia de Paio Pires"
151101,Setúbal,Sesimbra,Sesimbra (Castelo)
151102,Setúbal,Sesimbra,Sesimbra (Santiago)
151103,Setúbal,Sesimbra,Quinta do Conde
151205,Setúbal,Setúbal,Setúbal (São Sebastião)
151207,Setúbal,Setúbal,Gâmbia-Pontes-Alto da Guerra
151208,Setúbal,Setúbal,Sado
151209,Setúbal,Setúbal,União das freguesias de Azeitão (São Lourenço e São Simão)
151210,Setúbal,Setúbal,"União das freguesias de Setúbal (São Julião, Nossa Senhora da Anunciada e Santa Maria da Graça)"
151301,Setúbal,Sines,Sines
151302,Setúbal,Sines,Porto Covo
160101,Viana do Castelo,Arcos de Valdevez,Aboim das Choças
160102,Viana do Castelo,Arcos de Valdevez,Aguiã
160104,Viana do Castelo,Arcos de Valdevez,Ázere
160105,Viana do Castelo,Arcos de Valdevez,Cabana Maior
160106,Viana do Castelo,Arcos de Valdevez,Cabreiro
160108,Viana do Castelo,Arcos de Valdevez,Cendufe
160109,Viana do Castelo,Arcos de Valdevez,Couto
160113,Viana do Castelo,Arcos de Valdevez,Gavieira
160115,Viana do Castelo,Arcos de Valdevez,Gondoriz
160121,Viana do Castelo,Arcos de Valdevez,Miranda
160122,Viana do Castelo,Arcos de Valdevez,Monte Redondo
160123,Viana do Castelo,Arcos de Valdevez,Oliveira
160124,Viana do Castelo,Arcos de Valdevez,Paçô
160125,Viana do Castelo,Arcos de Valdevez,Padroso
160128,Viana do Castelo,Arcos de Valdevez,Prozelo
160130,Viana do Castelo,Arcos de Valdevez,Rio Frio
160131,Viana do Castelo,Arcos de Valdevez,Rio de Moinhos
160133,Viana do Castelo,Arcos de Valdevez,Sabadim
160142,Viana do Castelo,Arcos de Valdevez,Jolda (São Paio)
160144,Viana do Castelo,Arcos de Valdevez,Senharei
160145,Viana do Castelo,Arcos de Valdevez,Sistelo
160146,Viana do Castelo,Arcos de Valdevez,Soajo
160149,Viana do Castelo,Arcos de Valdevez,Vale
160152,Viana do Castelo,Arcos de Valdevez,União das freguesias de Alvora e Loureda
160153,Viana do Castelo,Arcos de Valdevez,União das freguesias de Arcos de Valdevez (São Paio) e Giela
160154,Viana do Castelo,Arcos de Valdevez,"União das freguesias de Arcos de Valdevez (Salvador), Vila Fonche e Parada"
160155,Viana do Castelo,Arcos de Valdevez,União das freguesias de Eiras e Mei
160156,Viana do Castelo,Arcos de Valdevez,União das freguesias de Grade e Carralcova
160157,Viana do Castelo,Arcos de Valdevez,União das freguesias de Guilhadeses e Santar
160158,Viana do Castelo,Arcos de Valdevez,União das freguesias de Jolda (Madalena) e Rio Cabrão
160159,Viana do Castelo,Arcos de Valdevez,União das freguesias de Padreiro (Salvador e Santa Cristina)
160160,Viana do Castelo,Arcos de Valdevez,União das freguesias de Portela e Extremo
160161,Viana do Castelo,Arcos de Valdevez,União das freguesias de São Jorge e Ermelo
160162,Viana do Castelo,Arcos de Valdevez,União das freguesias de Souto e Tabaçô
160163,Viana do Castelo,Arcos de Valdevez,União das freguesias de Távora (Santa Maria e São Vicente)
160164,Viana do Castelo,Arcos de Valdevez,"União das freguesias de Vilela, São Cosme e São Damião e Sá"
160201,Viana do Castelo,Caminha,Âncora
160205,Viana do Castelo,Caminha,Argela
160209,Viana do Castelo,Caminha,Dem
160211,Viana do Castelo,Caminha,Lanhelas
160214,Viana do Castelo,Caminha,Riba de Âncora
160215,Viana do Castelo,Caminha,Seixas
160217,Viana do Castelo,Caminha,Vila Praia de Âncora
160218,Viana do Castelo,Caminha,Vilar de Mouros
160220,Viana do Castelo,Caminha,Vile
160221,Viana do Castelo,Caminha,"União das freguesias de Arga (Baixo, Cima e São João)"
160222,Viana do Castelo,Caminha,União das freguesias de Caminha (Matriz) e Vilarelho
160223,Viana do Castelo,Caminha,União das freguesias de Gondar e Orbacém
160224,Viana do Castelo,Caminha,União das freguesias de Moledo e Cristelo
160225,Viana do Castelo,Caminha,União das freguesias de Venade e Azevedo
160301,Viana do Castelo,Melgaço,Alvaredo
160304,Viana do Castelo,Melgaço,Cousso
160305,Viana do Castelo,Melgaço,Cristoval
160307,Viana do Castelo,Melgaço,Fiães
160308,Viana do Castelo,Melgaço,Gave
160311,Viana do Castelo,Melgaço,Paderne
160313,Viana do Castelo,Melgaço,Penso
160317,Viana do Castelo,Melgaço,São Paio
160319,Viana do Castelo,Melgaço,União das freguesias de Castro Laboreiro e Lamas de Mouro
160320,Viana do Castelo,Melgaço,União das freguesias de Chaviães e Paços
160321,Viana do Castelo,Melgaço,União das freguesias de Parada do Monte e Cubalhão
160322,Viana do Castelo,Melgaço,União das freguesias de Prado e Remoães
160323,Viana do Castelo,Melgaço,União das freguesias de Vila e Roussas
160401,Viana do Castelo,Monção,Abedim
160404,Viana do Castelo,Monção,Barbeita
160405,Viana do Castelo,Monção,Barroças e Taias
160406,Viana do Castelo,Monção,Bela
160407,Viana do Castelo,Monção,Cambeses
160410,Viana do Castelo,Monção,Lara
160411,Viana do Castelo,Monção,Longos Vales
160415,Viana do Castelo,Monção,Merufe
160418,Viana do Castelo,Monção,Moreira
160420,Viana do Castelo,Monção,Pias
160421,Viana do Castelo,Monção,Pinheiros
160422,Viana do Castelo,Monção,Podame
160423,Viana do Castelo,Monção,Portela
160424,Viana do Castelo,Monção,Riba de Mouro
160427,Viana do Castelo,Monção,Segude
160428,Viana do Castelo,Monção,Tangil
160431,Viana do Castelo,Monção,Trute
160434,Viana do Castelo,Monção,União das freguesias de Anhões e Luzio
160435,Viana do Castelo,Monção,União das freguesias de Ceivães e Badim
160436,Viana do Castelo,Monção,União das freguesias de Mazedo e Cortes
160437,Viana do Castelo,Monção,"União das freguesias de Messegães, Valadares e Sá"
160438,Viana do Castelo,Monção,União das freguesias de Monção e Troviscoso
160439,Viana do Castelo,Monção,"União das freguesias de Sago, Lordelo e Parada"
160440,Viana do Castelo,Monção,União das freguesias de Troporiz e Lapela
160501,Viana do Castelo,Paredes de Coura,Agualonga
160503,Viana do Castelo,Paredes de Coura,Castanheira
160505,Viana do Castelo,Paredes de Coura,Coura
160507,Viana do Castelo,Paredes de Coura,Cunha
160510,Viana do Castelo,Paredes de Coura,Infesta
160513,Viana do Castelo,Paredes de Coura,Mozelos
160514,Viana do Castelo,Paredes de Coura,Padornelo
160515,Viana do Castelo,Paredes de Coura,Parada
160519,Viana do Castelo,Paredes de Coura,Romarigães
160520,Viana do Castelo,Paredes de Coura,Rubiães
160521,Viana do Castelo,Paredes de Coura,Vascões
160522,Viana do Castelo,Paredes de Coura,União das freguesias de Bico e Cristelo
160523,Viana do Castelo,Paredes de Coura,União das freguesias de Cossourado e Linhares
160524,Viana do Castelo,Paredes de Coura,União das freguesias de Formariz e Ferreira
160525,Viana do Castelo,Paredes de Coura,União das freguesias de Insalde e Porreiras
160526,Viana do Castelo,Paredes de Coura,União das freguesias de Paredes de Coura e Resende
160601,Viana do Castelo,Ponte da Barca,Azias
160602,Viana do Castelo,Ponte da Barca,Boivães
160603,Viana do Castelo,Ponte da Barca,Bravães
160604,Viana do Castelo,Ponte da Barca,Britelo
160606,Viana do Castelo,Ponte da Barca,Cuide de Vila Verde
160611,Viana do Castelo,Ponte da Barca,Lavradas
160612,Viana do Castelo,Ponte da Barca,Lindoso
160613,Viana do Castelo,Ponte da Barca,Nogueira
160614,Viana do Castelo,Ponte da Barca,Oleiros
160619,Viana do Castelo,Ponte da Barca,Sampriz
160623,Viana do Castelo,Ponte da Barca,Vade (São Pedro)
160624,Viana do Castelo,Ponte da Barca,Vade (São Tomé)
160626,Viana do Castelo,Ponte da Barca,"União das freguesias de Crasto, Ruivos e Grovelas"
160627,Viana do Castelo,Ponte da Barca,"União das freguesias de Entre Ambos-os-Rios, Ermida e Germil"
160628,Viana do Castelo,Ponte da Barca,"União das freguesias de Ponte da Barca, Vila Nova de Muía e Paço Vedro de Magalhães"
160629,Viana do Castelo,Ponte da Barca,União das freguesias de Touvedo (São Lourenço e Salvador)
160630,Viana do Castelo,Ponte da Barca,União das freguesias de Vila Chã (São João Baptista e Santiago)
160701,Viana do Castelo,Ponte de Lima,Anais
160703,Viana do Castelo,Ponte de Lima,São Pedro d'Arcos
160704,Viana do Castelo,Ponte de Lima,Arcozelo
160707,Viana do Castelo,Ponte de Lima,Beiral do Lima
160708,Viana do Castelo,Ponte de Lima,Bertiandos
160709,Viana do Castelo,Ponte de Lima,Boalhosa
160710,Viana do Castelo,Ponte de Lima,Brandara
160713,Viana do Castelo,Ponte de Lima,Calheiros
160714,Viana do Castelo,Ponte de Lima,Calvelo
160716,Viana do Castelo,Ponte de Lima,Correlhã
160717,Viana do Castelo,Ponte de Lima,Estorãos
160718,Viana do Castelo,Ponte de Lima,Facha
160719,Viana do Castelo,Ponte de Lima,Feitosa
160721,Viana do Castelo,Ponte de Lima,Fontão
160724,Viana do Castelo,Ponte de Lima,Friastelas
160726,Viana do Castelo,Ponte de Lima,Gandra
160727,Viana do Castelo,Ponte de Lima,Gemieira
160728,Viana do Castelo,Ponte de Lima,Gondufe
160729,Viana do Castelo,Ponte de Lima,Labruja
160734,Viana do Castelo,Ponte de Lima,Poiares
160737,Viana do Castelo,Ponte de Lima,Refóios do Lima
160739,Viana do Castelo,Ponte de Lima,Ribeira
160740,Viana do Castelo,Ponte de Lima,Sá
160742,Viana do Castelo,Ponte de Lima,Santa Comba
160743,Viana do Castelo,Ponte de Lima,Santa Cruz do Lima
160744,Viana do Castelo,Ponte de Lima,Rebordões (Santa Maria)
160745,Viana do Castelo,Ponte de Lima,Seara
160746,Viana do Castelo,Ponte de Lima,Serdedelo
160747,Viana do Castelo,Ponte de Lima,Rebordões (Souto)
160750,Viana do Castelo,Ponte de Lima,Vitorino das Donas
160752,Viana do Castelo,Ponte de Lima,Arca e Ponte de Lima
160753,Viana do Castelo,Ponte de Lima,"Ardegão, Freixo e Mato"
160754,Viana do Castelo,Ponte de Lima,Associação de freguesias do Vale do Neiva
160755,Viana do Castelo,Ponte de Lima,Bárrio e Cepões
160756,Viana do Castelo,Ponte de Lima,Cabaços e Fojo Lobal
160757,Viana do Castelo,Ponte de Lima,Cabração e Moreira do Lima
160758,Viana do Castelo,Ponte de Lima,Fornelos e Queijada
160759,Viana do Castelo,Ponte de Lima,"Labrujó, Rendufe e Vilar do Monte"
160760,Viana do Castelo,Ponte de Lima,Navió e Vitorino dos Piães
160802,Viana do Castelo,Valença,Boivão
160803,Viana do Castelo,Valença,Cerdal
160805,Viana do Castelo,Valença,Fontoura
160806,Viana do Castelo,Valença,Friestas
160808,Viana do Castelo,Valença,Ganfei
160812,Viana do Castelo,Valença,São Pedro da Torre
160816,Viana do Castelo,Valença,Verdoejo
160817,Viana do Castelo,Valença,União das freguesias de Gandra e Taião
160818,Viana do Castelo,Valença,União das freguesias de Gondomil e Sanfins
160819,Viana do Castelo,Valença,União das freguesias de São Julião e Silva
160820,Viana do Castelo,Valença,"União das freguesias de Valença, Cristelo Covo e Arão"
160901,Viana do Castelo,Viana do Castelo,Afife
160902,Viana do Castelo,Viana do Castelo,Alvarães
160903,Viana do Castelo,Viana do Castelo,Amonde
160904,Viana do Castelo,Viana do Castelo,Anha
160905,Viana do Castelo,Viana do Castelo,Areosa
160908,Viana do Castelo,Viana do Castelo,Carreço
160910,Viana do Castelo,Viana do Castelo,Castelo do Neiva
160911,Viana do Castelo,Viana do Castelo,Darque
160914,Viana do Castelo,Viana do Castelo,Freixieiro de Soutelo
160915,Viana do Castelo,Viana do Castelo,Lanheses
160920,Viana do Castelo,Viana do Castelo,Montaria
160922,Viana do Castelo,Viana do Castelo,Mujães
160923,Viana do Castelo,Viana do Castelo,São Romão de Neiva
160925,Viana do Castelo,Viana do Castelo,Outeiro
160926,Viana do Castelo,Viana do Castelo,Perre
160928,Viana do Castelo,Viana do Castelo,Santa Marta de Portuzelo
160935,Viana do Castelo,Viana do Castelo,Vila Franca
160938,Viana do Castelo,Viana do Castelo,Vila de Punhe
160940,Viana do Castelo,Viana do Castelo,Chafé
160941,Viana do Castelo,Viana do Castelo,União das freguesias de Barroselas e Carvoeiro
160942,Viana do Castelo,Viana do Castelo,União das freguesias de Cardielos e Serreleis
160943,Viana do Castelo,Viana do Castelo,"União das freguesias de Geraz do Lima (Santa Maria, Santa Leocádia e Moreira) e Deão"
160944,Viana do Castelo,Viana do Castelo,União das freguesias de Mazarefes e Vila Fria
160945,Viana do Castelo,Viana do Castelo,"União das freguesias de Nogueira, Meixedo e Vilar de Murteda"
160946,Viana do Castelo,Viana do Castelo,"União das freguesias de Subportela, Deocriste e Portela Susã"
160947,Viana do Castelo,Viana do Castelo,União das freguesias de Torre e Vila Mou
160948,Viana do Castelo,Viana do Castelo,União das freguesias de Viana do Castelo (Santa Maria Maior e Monserrate) e Meadela
161003,Viana do Castelo,Vila Nova de Cerveira,Cornes
161004,Viana do Castelo,Vila Nova de Cerveira,Covas
161006,Viana do Castelo,Vila Nova de Cerveira,Gondarém
161007,Viana do Castelo,Vila Nova de Cerveira,Loivo
161009,Viana do Castelo,Vila Nova de Cerveira,Mentrestido
161012,Viana do Castelo,Vila Nova de Cerveira,Sapardos
161013,Viana do Castelo,Vila Nova de Cerveira,Sopo
161016,Viana do Castelo,Vila Nova de Cerveira,União das freguesias de Campos e Vila Meã
161017,Viana do Castelo,Vila Nova de Cerveira,União das freguesias de Candemil e Gondar
161018,Viana do Castelo,Vila Nova de Cerveira,União das freguesias de Reboreda e Nogueira
161019,Viana do Castelo,Vila Nova de Cerveira,União das freguesias de Vila Nova de Cerveira e Lovelhe
170101,Vila Real,Alijó,Alijó
170107,Vila Real,Alijó,Favaios
170108,Vila Real,Alijó,Pegarinhos
170109,Vila Real,Alijó,Pinhão
170112,Vila Real,Alijó,Sanfins do Douro
170113,Vila Real,Alijó,Santa Eugénia
170114,Vila Real,Alijó,São Mamede de Ribatua
170116,Vila Real,Alijó,Vila Chã
170117,Vila Real,Alijó,Vila Verde
170118,Vila Real,Alijó,Vilar de Maçada
170120,Vila Real,Alijó,União das freguesias de Carlão e Amieiro
170121,Vila Real,Alijó,União das freguesias de Castedo e Cotas
170122,Vila Real,Alijó,União das freguesias de Pópulo e Ribalonga
170123,Vila Real,Alijó,"União das freguesias de Vale de Mendiz, Casal de Loivos e Vilarinho de Cotas"
170203,Vila Real,Boticas,Beça
170208,Vila Real,Boticas,Covas do Barroso
170210,Vila Real,Boticas,Dornelas
170213,Vila Real,Boticas,Pinho
170215,Vila Real,Boticas,Sapiãos
170217,Vila Real,Boticas,Alturas do Barroso e Cerdedo
170218,Vila Real,Boticas,Ardãos e Bobadela
170219,Vila Real,Boticas,Boticas e Granja
170220,Vila Real,Boticas,"Codessoso, Curros e Fiães do Tâmega"
170221,Vila Real,Boticas,Vilar e Viveiro
170301,Vila Real,Chaves,Águas Frias
170302,Vila Real,Chaves,Anelhe
170305,Vila Real,Chaves,Bustelo
170309,Vila Real,Chaves,Cimo de Vila da Castanheira
170310,Vila Real,Chaves,Curalha
170312,Vila Real,Chaves,Ervededo
170313,Vila Real,Chaves,Faiões
170314,Vila Real,Chaves,Lama de Arcos
170316,Vila Real,Chaves,Mairos
170317,Vila Real,Chaves,Moreiras
170318,Vila Real,Chaves,Nogueira da Montanha
170320,Vila Real,Chaves,Oura
170321,Vila Real,Chaves,Outeiro Seco
170322,Vila Real,Chaves,Paradela
170324,Vila Real,Chaves,Redondelo
170327,Vila Real,Chaves,Sanfins
170329,Vila Real,Chaves,Santa Leocádia
170330,Vila Real,Chaves,Santo António de Monforte
170331,Vila Real,Chaves,Santo Estêvão
170333,Vila Real,Chaves,São Pedro de Agostém
170334,Vila Real,Chaves,São Vicente
170340,Vila Real,Chaves,Tronco
170341,Vila Real,Chaves,Vale de Anta
170343,Vila Real,Chaves,Vila Verde da Raia
170344,Vila Real,Chaves,Vilar de Nantes
170345,Vila Real,Chaves,Vilarelho da Raia
170347,Vila Real,Chaves,Vilas Boas
170348,Vila Real,Chaves,Vilela Seca
170349,Vila Real,Chaves,Vilela do Tâmega
170350,Vila Real,Chaves,Santa Maria Maior
170353,Vila Real,Chaves,Planalto de Monforte (União das freguesias de Oucidres e Bobadela)
170354,Vila Real,Chaves,União das freguesias da Madalena e Samaiões
170355,Vila Real,Chaves,"União das freguesias das Eiras, São Julião de Montenegro e Cela"
170356,Vila Real,Chaves,União das freguesias de Calvão e Soutelinho da Raia
170357,Vila Real,Chaves,União das freguesias de Loivos e Póvoa de Agrações
170358,Vila Real,Chaves,União das freguesias de Santa Cruz/Trindade e Sanjurge
170359,Vila Real,Chaves,União das freguesias de Soutelo e Seara Velha
170360,Vila Real,Chaves,União das freguesias de Travancas e Roriz
170361,Vila Real,Chaves,"Vidago (União das freguesias de Vidago, Arcossó, Selhariz e Vilarinho das Paranheiras)"
170401,Vila Real,Mesão Frio,Barqueiros
170402,Vila Real,Mesão Frio,Cidadelhe
170403,Vila Real,Mesão Frio,Oliveira
170407,Vila Real,Mesão Frio,Vila Marim
170408,Vila Real,Mesão Frio,Mesão Frio (Santo André)
170501,Vila Real,Mondim de Basto,Atei
170502,Vila Real,Mondim de Basto,Bilhó
170505,Vila Real,Mondim de Basto,São Cristóvão de Mondim de Basto
170508,Vila Real,Mondim de Basto,Vilar de Ferreiros
170509,Vila Real,Mondim de Basto,União das freguesias de Campanhó e Paradança
170510,Vila Real,Mondim de Basto,União das freguesias de Ermelo e Pardelhas
170601,Vila Real,Montalegre,Cabril
170603,Vila Real,Montalegre,Cervos
170604,Vila Real,Montalegre,Chã
170607,Vila Real,Montalegre,Covelo do Gerês
170609,Vila Real,Montalegre,Ferral
170612,Vila Real,Montalegre,Gralhas
170616,Vila Real,Montalegre,Morgade
170618,Vila Real,Montalegre,Negrões
170619,Vila Real,Montalegre,Outeiro
170623,Vila Real,Montalegre,Pitões das Junias
170625,Vila Real,Montalegre,Reigoso
170626,Vila Real,Montalegre,Salto
170627,Vila Real,Montalegre,Santo André
170629,Vila Real,Montalegre,Sarraquinhos
170631,Vila Real,Montalegre,Solveira
170632,Vila Real,Montalegre,Tourém
170635,Vila Real,Montalegre,Vila da Ponte
170636,Vila Real,Montalegre,"União das freguesias de Cambeses do Rio, Donões e Mourilhe"
170637,Vila Real,Montalegre,União das freguesias de Meixedo e Padornelos
170638,Vila Real,Montalegre,União das freguesias de Montalegre e Padroso
170639,Vila Real,Montalegre,"União das freguesias de Paradela, Contim e Fiães"
170640,Vila Real,Montalegre,União das freguesias de Sezelhe e Covelães
170641,Vila Real,Montalegre,União das freguesias de Venda Nova e Pondras
170642,Vila Real,Montalegre,União das freguesias de Viade de Baixo e Fervidelas
170643,Vila Real,Montalegre,União das freguesias de Vilar de Perdizes e Meixide
170701,Vila Real,Murça,Candedo
170703,Vila Real,Murça,Fiolhoso
170704,Vila Real,Murça,Jou
170705,Vila Real,Murça,Murça
170708,Vila Real,Murça,Valongo de Milhais
170710,Vila Real,Murça,União das freguesias de Carva e Vilares
170711,Vila Real,Murça,União das freguesias de Noura e Palheiros
170802,Vila Real,Peso da Régua,Fontelas
170805,Vila Real,Peso da Régua,Loureiro
170809,Vila Real,Peso da Régua,Sedielos
170810,Vila Real,Peso da Régua,Vilarinho dos Freires
170813,Vila Real,Peso da Régua,União das freguesias de Galafura e Covelinhas
170814,Vila Real,Peso da Régua,União das freguesias de Moura Morta e Vinhós
170815,Vila Real,Peso da Régua,União das freguesias de Peso da Régua e Godim
170816,Vila Real,Peso da Régua,União das freguesias de Poiares e Canelas
170901,Vila Real,Ribeira de Pena,Alvadia
170902,Vila Real,Ribeira de Pena,Canedo
170906,Vila Real,Ribeira de Pena,Santa Marinha
170908,Vila Real,Ribeira de Pena,União das freguesias de Cerva e Limões
170909,Vila Real,Ribeira de Pena,União das freguesias de Ribeira de Pena (Salvador) e Santo Aleixo de Além-Tâmega
171001,Vila Real,Sabrosa,Celeirós
171002,Vila Real,Sabrosa,Covas do Douro
171004,Vila Real,Sabrosa,Gouvinhas
171005,Vila Real,Sabrosa,Parada de Pinhão
171007,Vila Real,Sabrosa,Paços
171009,Vila Real,Sabrosa,Sabrosa
171011,Vila Real,Sabrosa,São Lourenço de Ribapinhão
171013,Vila Real,Sabrosa,Souto Maior
171014,Vila Real,Sabrosa,Torre do Pinhão
171015,Vila Real,Sabrosa,Vilarinho de São Romão
171016,Vila Real,Sabrosa,"União das freguesias de Provesende, Gouvães do Douro e São Cristóvão do Douro"
171017,Vila Real,Sabrosa,União das freguesias de São Martinho de Antas e Paradela de Guiães
171101,Vila Real,Santa Marta de Penaguião,Alvações do Corgo
171102,Vila Real,Santa Marta de Penaguião,Cumieira
171103,Vila Real,Santa Marta de Penaguião,Fontes
171106,Vila Real,Santa Marta de Penaguião,Medrões
171110,Vila Real,Santa Marta de Penaguião,Sever
171111,Vila Real,Santa Marta de Penaguião,União das freguesias de Lobrigos (São Miguel e São João Baptista) e Sanhoane
171112,Vila Real,Santa Marta de Penaguião,União das freguesias de Louredo e Fornelos
171201,Vila Real,Valpaços,Água Revés e Crasto
171203,Vila Real,Valpaços,Algeriz
171205,Vila Real,Valpaços,Bouçoães
171206,Vila Real,Valpaços,Canaveses
171209,Vila Real,Valpaços,Ervões
171211,Vila Real,Valpaços,Fornos do Pinhal
171212,Vila Real,Valpaços,Friões
171215,Vila Real,Valpaços,Padrela e Tazem
171216,Vila Real,Valpaços,Possacos
171217,Vila Real,Valpaços,Rio Torto
171219,Vila Real,Valpaços,Santa Maria de Emeres
171220,Vila Real,Valpaços,Santa Valha
171221,Vila Real,Valpaços,Santiago da Ribeira de Alhariz
171222,Vila Real,Valpaços,São João da Corveira
